Time,室内 TSP,室内 PM2.5,户外 TSP,户外 PM2.5,环境 PM2.5,室内 CO2,室内 NH3,室内 RH,室内 T,,,,
2021-08-15 18:00:00,56.2 ,39.5 ,120.0 ,45.4 ,13.0 ,495.8 ,0.0 ,84.9 ,27.9 ,,,,
2021-08-15 19:00:00,54.9 ,36.3 ,53.2 ,41.2 ,14.0 ,515.3 ,0.1 ,88.8 ,27.1 ,,,,
2021-08-15 21:00:00,46.1 ,30.1 ,50.0 ,34.8 ,14.0 ,551.2 ,0.3 ,92.7 ,26.2 ,,,,
2021-08-15 23:00:00,46.4 ,29.4 ,112.0 ,32.2 ,13.0 ,620.3 ,0.9 ,98.4 ,24.7 ,,,,
2021-08-16 03:00:00,31.4 ,31.0 ,83.0 ,37.6 ,17.0 ,549.4 ,0.6 ,98.7 ,25.3 ,,,,
2021-08-16 04:00:00,47.0 ,35.1 ,76.3 ,45.7 ,19.0 ,577.0 ,0.8 ,99.9 ,24.1 ,,,,
2021-08-16 05:00:00,44.1 ,39.9 ,148.0 ,69.2 ,22.0 ,634.9 ,1.0 ,99.9 ,23.7 ,,,,
2021-08-16 06:00:00,91.8 ,53.7 ,216.2 ,82.9 ,30.0 ,596.4 ,1.2 ,99.9 ,23.5 ,,,,
2021-08-16 07:00:00,134.9 ,72.0 ,584.4 ,132.4 ,41.0 ,552.9 ,1.1 ,99.9 ,23.4 ,,,,
2021-08-16 08:00:00,149.7 ,80.2 ,267.0 ,108.1 ,56.0 ,555.6 ,1.1 ,99.9 ,24.3 ,,,,
2021-08-16 09:00:00,147.8 ,79.7 ,476.7 ,132.2 ,56.0 ,552.1 ,0.6 ,99.9 ,24.1 ,,,,
2021-08-16 10:00:00,113.9 ,67.6 ,177.1 ,72.6 ,51.0 ,534.9 ,0.3 ,99.9 ,25.9 ,,,,
2021-08-16 18:00:00,101.1 ,73.4 ,110.0 ,71.8 ,41.0 ,545.2 ,0.4 ,99.8 ,27.3 ,,,,
2021-08-16 20:00:00,110.9 ,68.0 ,110.0 ,79.5 ,39.0 ,592.4 ,0.7 ,99.9 ,25.7 ,,,,
2021-08-16 21:00:00,145.3 ,79.3 ,164.1 ,96.5 ,47.0 ,589.1 ,0.7 ,99.9 ,25.7 ,,,,
2021-08-16 22:00:00,122.7 ,63.5 ,137.0 ,73.7 ,52.0 ,531.1 ,0.5 ,99.9 ,24.8 ,,,,
2021-08-16 23:00:00,48.9 ,33.1 ,168.6 ,45.6 ,24.0 ,541.9 ,0.5 ,99.9 ,23.2 ,,,,
2021-08-17 00:00:00,39.0 ,35.4 ,185.1 ,56.6 ,17.0 ,530.8 ,0.6 ,99.9 ,22.3 ,,,,
2021-08-17 01:00:00,64.4 ,43.9 ,355.3 ,81.2 ,19.0 ,555.8 ,0.5 ,99.9 ,22.3 ,,,,
2021-08-17 02:00:00,108.4 ,60.3 ,490.4 ,105.5 ,19.0 ,574.8 ,0.8 ,99.9 ,22.5 ,,,,
2021-08-17 03:00:00,145.8 ,75.7 ,714.5 ,142.1 ,24.0 ,572.4 ,0.7 ,99.9 ,22.3 ,,,,
2021-08-17 04:00:00,144.4 ,73.0 ,712.1 ,135.9 ,29.0 ,567.0 ,0.6 ,99.9 ,22.0 ,,,,
2021-08-17 05:00:00,138.6 ,68.4 ,866.7 ,160.7 ,32.0 ,584.6 ,0.6 ,99.9 ,22.1 ,,,,
2021-08-17 06:00:00,146.7 ,65.0 ,507.5 ,107.4 ,32.0 ,587.3 ,0.7 ,99.9 ,22.4 ,,,,
2021-08-17 07:00:00,106.2 ,51.8 ,104.3 ,54.2 ,29.0 ,546.9 ,0.7 ,99.9 ,23.4 ,,,,
2021-08-17 08:00:00,61.5 ,38.8 ,60.0 ,38.9 ,23.0 ,529.6 ,0.4 ,99.8 ,25.1 ,,,,
2021-08-17 11:00:00,24.3 ,14.1 ,16.0 ,12.4 ,6.0 ,492.2 ,0.0 ,73.9 ,28.7 ,,,,
2021-08-17 12:00:00,26.7 ,17.2 ,16.0 ,14.5 ,5.0 ,492.3 ,0.1 ,71.7 ,29.7 ,,,,
2021-08-17 14:00:00,35.0 ,16.4 ,15.0 ,11.2 ,5.0 ,479.4 ,0.1 ,64.8 ,30.5 ,,,,
2021-08-17 15:00:00,31.9 ,14.6 ,14.3 ,10.4 ,5.0 ,487.2 ,0.2 ,63.6 ,30.3 ,,,,
2021-08-17 16:00:00,31.8 ,14.5 ,13.3 ,10.3 ,5.0 ,484.6 ,0.3 ,65.4 ,29.6 ,,,,
2021-08-17 17:00:00,31.7 ,14.1 ,15.5 ,10.5 ,5.0 ,493.3 ,0.2 ,66.0 ,28.7 ,,,,
2021-08-17 18:00:00,38.6 ,17.4 ,16.2 ,13.5 ,6.0 ,515.9 ,0.5 ,78.7 ,26.7 ,,,,
2021-08-17 19:00:00,51.1 ,24.7 ,22.0 ,20.6 ,6.0 ,635.7 ,1.1 ,98.0 ,24.6 ,,,,
2021-08-17 20:00:00,50.0 ,31.3 ,54.2 ,39.2 ,8.0 ,624.6 ,1.2 ,99.9 ,23.6 ,,,,
2021-08-17 21:00:00,61.0 ,35.3 ,68.0 ,48.5 ,10.0 ,734.1 ,1.5 ,99.9 ,23.2 ,,,,
2021-08-17 22:00:00,62.4 ,40.0 ,62.0 ,52.5 ,13.0 ,715.2 ,1.6 ,99.9 ,22.7 ,,,,
2021-08-17 23:00:00,102.4 ,43.9 ,102.9 ,64.7 ,16.0 ,709.6 ,1.1 ,99.9 ,22.7 ,,,,
2021-08-18 01:00:00,69.4 ,38.2 ,99.2 ,65.7 ,42.0 ,657.2 ,0.5 ,99.9 ,22.6 ,,,,
2021-08-18 02:00:00,88.1 ,51.0 ,155.8 ,83.6 ,43.0 ,661.7 ,0.6 ,99.9 ,22.5 ,,,,
2021-08-18 03:00:00,90.9 ,62.3 ,314.6 ,123.5 ,47.0 ,693.6 ,0.8 ,99.9 ,22.2 ,,,,
2021-08-18 05:00:00,119.4 ,84.0 ,449.3 ,190.0 ,65.0 ,721.2 ,0.9 ,99.9 ,21.7 ,,,,
2021-08-18 06:00:00,118.4 ,79.8 ,273.8 ,120.7 ,60.0 ,688.2 ,1.1 ,99.9 ,22.4 ,,,,
2021-08-18 07:00:00,84.1 ,56.0 ,71.9 ,51.8 ,51.0 ,573.3 ,0.7 ,99.9 ,24.2 ,,,,
2021-08-18 08:00:00,69.1 ,40.9 ,45.8 ,36.8 ,36.0 ,526.3 ,0.3 ,93.9 ,27.0 ,,,,
2021-08-18 09:00:00,72.3 ,39.8 ,54.8 ,36.9 ,27.0 ,507.0 ,0.0 ,79.3 ,28.9 ,,,,
2021-08-18 10:00:00,76.3 ,40.5 ,56.0 ,39.0 ,17.0 ,510.8 ,0.0 ,72.5 ,30.2 ,,,,
2021-08-18 11:00:00,56.7 ,35.0 ,36.9 ,31.4 ,14.0 ,489.1 ,0.0 ,64.0 ,30.8 ,,,,
2021-08-18 15:00:00,65.0 ,39.7 ,59.1 ,41.3 ,17.0 ,512.8 ,0.3 ,87.5 ,28.0 ,,,,
2021-08-18 18:00:00,64.7 ,49.7 ,134.5 ,68.5 ,18.0 ,571.8 ,0.4 ,99.8 ,26.1 ,,,,
2021-08-19 04:00:00,27.7 ,31.0 ,618.7 ,37.9 ,15.0 ,570.1 ,0.9 ,99.9 ,25.0 ,,,,
2021-08-19 05:00:00,31.1 ,35.1 ,491.9 ,42.8 ,19.0 ,572.9 ,1.1 ,99.9 ,24.9 ,,,,
2021-08-19 06:00:00,32.9 ,34.5 ,468.0 ,45.0 ,20.0 ,539.2 ,0.6 ,99.9 ,24.8 ,,,,
2021-08-19 07:00:00,46.4 ,34.1 ,402.2 ,44.5 ,17.0 ,522.4 ,0.6 ,99.9 ,24.8 ,,,,
2021-08-19 08:00:00,88.1 ,55.6 ,279.6 ,71.9 ,16.0 ,528.6 ,0.6 ,99.9 ,24.4 ,,,,
2021-08-19 09:00:00,96.9 ,62.9 ,283.1 ,80.1 ,18.0 ,541.1 ,0.5 ,99.9 ,24.4 ,,,,
2021-08-19 10:00:00,97.6 ,66.4 ,262.3 ,81.8 ,30.0 ,535.6 ,0.2 ,99.9 ,24.6 ,,,,
2021-08-19 11:00:00,68.8 ,48.3 ,112.3 ,64.9 ,40.0 ,542.4 ,0.0 ,99.9 ,23.8 ,,,,
2021-08-19 12:00:00,24.7 ,33.2 ,76.9 ,48.4 ,21.0 ,508.4 ,0.1 ,99.9 ,22.6 ,,,,
2021-08-19 13:00:00,29.2 ,35.1 ,56.0 ,45.3 ,18.0 ,530.4 ,0.4 ,99.9 ,22.4 ,,,,
2021-08-19 14:00:00,50.4 ,40.4 ,144.6 ,62.0 ,16.0 ,531.6 ,0.6 ,99.9 ,21.9 ,,,,
2021-08-19 15:00:00,51.5 ,41.9 ,208.1 ,72.1 ,16.0 ,581.9 ,0.6 ,99.9 ,21.7 ,,,,
2021-08-19 16:00:00,33.3 ,41.2 ,323.6 ,94.6 ,14.0 ,589.1 ,0.6 ,99.9 ,21.2 ,,,,
2021-08-19 17:00:00,32.1 ,43.3 ,532.0 ,112.8 ,18.0 ,610.4 ,0.4 ,99.9 ,20.9 ,,,,
2021-08-19 18:00:00,32.7 ,39.4 ,469.5 ,86.3 ,20.0 ,610.8 ,0.4 ,99.9 ,21.1 ,,,,
2021-08-19 19:00:00,42.3 ,37.6 ,541.2 ,77.7 ,19.0 ,580.4 ,0.5 ,99.9 ,21.1 ,,,,
2021-08-19 20:00:00,42.5 ,36.3 ,544.9 ,71.9 ,20.0 ,581.2 ,0.7 ,99.9 ,21.3 ,,,,
2021-08-19 21:00:00,41.1 ,33.9 ,526.8 ,63.7 ,20.0 ,605.6 ,0.9 ,99.9 ,21.3 ,,,,
2021-08-19 22:00:00,57.6 ,36.9 ,546.9 ,71.6 ,13.0 ,552.4 ,0.9 ,99.9 ,21.1 ,,,,
2021-08-19 23:00:00,49.0 ,34.9 ,524.7 ,65.0 ,10.0 ,602.4 ,1.0 ,99.9 ,21.3 ,,,,
2021-08-20 00:00:00,43.2 ,28.6 ,333.7 ,53.3 ,16.0 ,579.9 ,0.7 ,99.9 ,21.1 ,,,,
2021-08-20 01:00:00,10.6 ,20.8 ,221.0 ,43.0 ,17.0 ,606.4 ,0.8 ,99.9 ,21.1 ,,,,
2021-08-20 02:00:00,24.4 ,22.1 ,278.0 ,45.6 ,9.0 ,613.2 ,1.0 ,99.9 ,21.1 ,,,,
2021-08-20 03:00:00,15.4 ,28.0 ,407.1 ,53.7 ,8.0 ,612.0 ,1.0 ,99.9 ,21.1 ,,,,
2021-08-20 04:00:00,21.1 ,32.2 ,561.6 ,65.7 ,12.0 ,604.1 ,1.0 ,99.9 ,21.2 ,,,,
2021-08-20 05:00:00,79.7 ,42.1 ,773.3 ,88.6 ,16.0 ,609.9 ,0.9 ,99.9 ,21.4 ,,,,
2021-08-20 06:00:00,153.6 ,47.7 ,843.4 ,93.5 ,20.0 ,582.0 ,0.8 ,99.9 ,21.5 ,,,,
2021-08-20 07:00:00,327.1 ,55.1 ,951.3 ,113.7 ,24.0 ,548.0 ,0.6 ,99.9 ,21.4 ,,,,
2021-08-20 08:00:00,203.4 ,48.7 ,525.8 ,77.4 ,25.0 ,559.9 ,0.4 ,99.9 ,22.0 ,,,,
2021-08-20 09:00:00,128.3 ,43.3 ,165.2 ,54.2 ,26.0 ,556.0 ,0.2 ,99.9 ,23.1 ,,,,
2021-08-20 10:00:00,70.5 ,35.8 ,69.4 ,40.5 ,22.0 ,529.3 ,0.0 ,99.9 ,24.4 ,,,,
2021-08-20 19:00:00,63.9 ,33.0 ,79.0 ,40.6 ,15.0 ,638.7 ,1.2 ,99.9 ,25.0 ,,,,
2021-08-20 20:00:00,61.0 ,45.1 ,98.9 ,57.9 ,20.0 ,614.0 ,0.8 ,99.9 ,24.6 ,,,,
2021-08-20 21:00:00,93.8 ,59.1 ,252.5 ,110.8 ,37.0 ,648.9 ,1.0 ,99.9 ,24.7 ,,,,
2021-08-20 22:00:00,100.3 ,57.5 ,464.5 ,119.4 ,50.0 ,629.1 ,0.8 ,99.9 ,23.5 ,,,,
2021-08-20 23:00:00,170.2 ,77.1 ,678.6 ,140.2 ,58.0 ,626.0 ,0.8 ,99.9 ,23.6 ,,,,
2021-08-21 00:00:00,248.3 ,94.7 ,870.6 ,173.1 ,61.0 ,592.9 ,0.4 ,99.9 ,23.4 ,,,,
2021-08-21 01:00:00,277.4 ,98.1 ,812.8 ,186.4 ,67.0 ,627.8 ,0.6 ,99.9 ,23.1 ,,,,
2021-08-21 02:00:00,301.7 ,104.2 ,919.8 ,212.0 ,71.0 ,626.3 ,0.4 ,99.9 ,22.9 ,,,,
2021-08-21 03:00:00,291.8 ,111.6 ,928.6 ,226.6 ,71.0 ,622.4 ,0.4 ,99.9 ,22.7 ,,,,
2021-08-21 04:00:00,323.6 ,127.5 ,933.8 ,231.8 ,72.0 ,648.6 ,0.5 ,99.9 ,22.4 ,,,,
2021-08-21 05:00:00,355.7 ,145.2 ,930.5 ,250.1 ,65.0 ,648.9 ,0.4 ,99.9 ,22.1 ,,,,
2021-08-21 06:00:00,220.7 ,125.0 ,727.3 ,191.3 ,65.0 ,613.4 ,0.4 ,99.9 ,22.3 ,,,,
2021-08-21 07:00:00,112.1 ,86.5 ,307.1 ,95.3 ,67.0 ,570.0 ,0.5 ,99.9 ,23.7 ,,,,
2021-08-21 08:00:00,80.0 ,57.7 ,72.4 ,54.9 ,33.0 ,542.0 ,0.4 ,99.9 ,26.0 ,,,,
2021-08-21 09:00:00,64.4 ,46.5 ,64.4 ,45.0 ,15.0 ,509.4 ,0.0 ,99.6 ,27.8 ,,,,
2021-08-21 14:00:00,30.6 ,14.5 ,16.4 ,13.8 ,5.0 ,464.2 ,0.0 ,59.6 ,32.2 ,,,,
2021-08-21 15:00:00,23.5 ,10.5 ,18.2 ,9.7 ,4.0 ,474.7 ,0.1 ,58.3 ,32.0 ,,,,
2021-08-21 16:00:00,25.4 ,8.1 ,14.7 ,7.4 ,4.0 ,480.7 ,0.1 ,57.9 ,31.3 ,,,,
2021-08-21 17:00:00,26.3 ,6.7 ,15.1 ,6.2 ,4.0 ,500.4 ,0.2 ,62.6 ,30.3 ,,,,
2021-08-21 18:00:00,44.6 ,11.5 ,34.7 ,17.2 ,3.0 ,509.1 ,0.2 ,68.0 ,28.3 ,,,,
2021-08-21 19:00:00,57.5 ,29.6 ,50.4 ,41.8 ,4.0 ,549.6 ,0.2 ,82.9 ,27.0 ,,,,
2021-08-21 20:00:00,79.5 ,33.5 ,61.7 ,49.1 ,7.0 ,566.0 ,0.4 ,93.4 ,26.2 ,,,,
2021-08-21 21:00:00,63.7 ,34.6 ,65.9 ,46.5 ,9.0 ,546.7 ,0.3 ,96.8 ,25.7 ,,,,
2021-08-21 22:00:00,77.5 ,36.0 ,62.5 ,48.1 ,10.0 ,532.6 ,0.3 ,99.9 ,25.1 ,,,,
2021-08-21 23:00:00,67.3 ,42.0 ,71.6 ,55.8 ,13.0 ,550.9 ,0.3 ,99.9 ,24.9 ,,,,
2021-08-22 00:00:00,76.0 ,45.9 ,123.0 ,67.8 ,15.0 ,557.1 ,0.5 ,99.9 ,24.6 ,,,,
2021-08-22 01:00:00,76.3 ,53.1 ,207.7 ,99.9 ,19.0 ,590.1 ,0.9 ,99.9 ,24.6 ,,,,
2021-08-22 02:00:00,113.1 ,66.7 ,269.5 ,121.8 ,26.0 ,595.4 ,0.8 ,99.9 ,24.5 ,,,,
2021-08-22 03:00:00,118.3 ,67.5 ,212.6 ,112.8 ,36.0 ,563.6 ,0.6 ,99.9 ,24.5 ,,,,
2021-08-22 04:00:00,121.8 ,67.7 ,194.2 ,102.9 ,41.0 ,563.0 ,0.5 ,99.9 ,24.4 ,,,,
2021-08-22 05:00:00,140.4 ,72.2 ,213.8 ,109.8 ,43.0 ,563.3 ,0.6 ,99.9 ,24.5 ,,,,
2021-08-22 06:00:00,124.3 ,68.5 ,180.0 ,96.2 ,43.0 ,579.9 ,0.9 ,99.9 ,24.9 ,,,,
2021-08-22 07:00:00,114.4 ,63.6 ,129.4 ,81.1 ,40.0 ,557.7 ,0.7 ,99.9 ,25.6 ,,,,
2021-08-22 08:00:00,103.2 ,62.4 ,98.9 ,68.8 ,38.0 ,493.9 ,0.1 ,99.8 ,25.3 ,,,,
2021-08-22 09:00:00,91.7 ,60.1 ,76.7 ,64.2 ,38.0 ,472.7 ,0.0 ,97.7 ,29.0 ,,,,
2021-08-22 10:00:00,70.5 ,52.3 ,60.0 ,55.7 ,38.0 ,457.3 ,0.0 ,93.8 ,30.0 ,,,,
2021-08-22 11:00:00,78.8 ,52.6 ,65.5 ,57.2 ,33.0 ,456.7 ,0.0 ,91.1 ,30.7 ,,,,
2021-08-22 17:00:00,71.6 ,38.4 ,47.0 ,42.4 ,27.0 ,472.8 ,0.0 ,79.9 ,30.8 ,,,,
2021-08-22 18:00:00,84.5 ,41.8 ,53.8 ,48.2 ,22.0 ,476.9 ,0.0 ,86.2 ,29.6 ,,,,
2021-08-22 19:00:00,91.9 ,49.6 ,67.7 ,63.1 ,27.0 ,498.6 ,0.1 ,96.8 ,28.6 ,,,,
2021-08-22 20:00:00,76.8 ,54.2 ,64.6 ,68.3 ,34.0 ,471.6 ,0.1 ,99.8 ,28.1 ,,,,
2021-08-22 21:00:00,90.5 ,64.3 ,86.5 ,81.2 ,40.0 ,469.7 ,0.2 ,96.2 ,26.5 ,,,,
2021-08-22 22:00:00,101.2 ,70.4 ,106.0 ,90.5 ,47.0 ,464.4 ,0.1 ,99.9 ,26.9 ,,,,
2021-08-22 23:00:00,108.6 ,72.6 ,115.5 ,93.1 ,51.0 ,482.1 ,0.2 ,99.9 ,26.8 ,,,,
2021-08-23 00:00:00,118.3 ,76.0 ,136.8 ,97.9 ,56.0 ,482.3 ,0.2 ,99.9 ,26.5 ,,,,
2021-08-23 08:00:00,83.3 ,57.8 ,80.8 ,56.0 ,47.0 ,489.0 ,0.5 ,97.0 ,28.7 ,,,,
2021-08-23 09:00:00,76.3 ,46.5 ,60.4 ,46.0 ,35.0 ,503.3 ,0.3 ,86.7 ,29.8 ,,,,
2021-08-23 10:00:00,55.7 ,39.1 ,199.0 ,42.2 ,22.0 ,489.6 ,0.1 ,77.6 ,30.6 ,,,,
2021-08-23 11:00:00,51.3 ,43.4 ,38.0 ,47.1 ,20.0 ,495.1 ,0.1 ,75.0 ,30.7 ,,,,
2021-08-23 12:00:00,55.3 ,44.6 ,40.0 ,48.0 ,21.0 ,491.7 ,0.2 ,76.5 ,30.6 ,,,,
2021-08-23 13:00:00,64.5 ,43.5 ,48.8 ,44.1 ,22.0 ,499.1 ,0.2 ,75.7 ,31.0 ,,,,
2021-08-23 14:00:00,73.2 ,47.1 ,102.1 ,44.8 ,25.0 ,488.2 ,0.3 ,75.9 ,30.9 ,,,,
2021-08-23 15:00:00,73.8 ,31.7 ,79.5 ,34.7 ,29.0 ,478.8 ,0.1 ,84.4 ,27.3 ,,,,
2021-08-23 16:00:00,35.3 ,13.9 ,90.9 ,20.5 ,21.0 ,518.6 ,0.4 ,99.9 ,22.2 ,,,,
2021-08-23 17:00:00,32.7 ,20.2 ,99.5 ,25.8 ,16.0 ,547.9 ,0.6 ,99.9 ,24.4 ,,,,
2021-08-23 18:00:00,51.9 ,37.0 ,296.3 ,51.5 ,13.0 ,523.0 ,0.2 ,99.9 ,24.3 ,,,,
2021-08-23 19:00:00,71.4 ,49.7 ,444.9 ,68.9 ,21.0 ,572.2 ,0.9 ,99.9 ,24.1 ,,,,
2021-08-23 20:00:00,56.9 ,38.9 ,404.1 ,68.0 ,24.0 ,576.3 ,0.6 ,99.9 ,23.3 ,,,,
2021-08-23 21:00:00,71.6 ,46.1 ,695.5 ,113.8 ,32.0 ,597.1 ,0.9 ,99.9 ,22.9 ,,,,
2021-08-23 22:00:00,88.8 ,45.6 ,622.4 ,99.5 ,42.0 ,572.3 ,0.9 ,99.9 ,22.9 ,,,,
2021-08-23 23:00:00,53.8 ,33.6 ,302.7 ,52.4 ,36.0 ,554.7 ,0.9 ,99.9 ,22.1 ,,,,
2021-08-24 00:00:00,77.4 ,43.3 ,437.6 ,73.2 ,18.0 ,551.9 ,1.0 ,99.9 ,22.1 ,,,,
2021-08-24 01:00:00,39.2 ,27.3 ,183.3 ,41.7 ,22.0 ,524.8 ,0.7 ,99.9 ,21.4 ,,,,
2021-08-24 02:00:00,26.0 ,14.1 ,60.3 ,23.6 ,15.0 ,537.8 ,0.7 ,99.9 ,20.1 ,,,,
2021-08-24 03:00:00,25.8 ,13.2 ,67.7 ,23.2 ,5.0 ,547.9 ,0.7 ,99.9 ,20.1 ,,,,
2021-08-24 04:00:00,29.3 ,16.2 ,81.2 ,31.1 ,5.0 ,555.0 ,0.8 ,99.9 ,20.1 ,,,,
2021-08-24 05:00:00,30.9 ,23.1 ,111.3 ,39.1 ,6.0 ,557.8 ,0.7 ,99.9 ,19.8 ,,,,
2021-08-24 07:00:00,34.4 ,25.7 ,62.0 ,29.3 ,8.0 ,508.8 ,0.6 ,99.9 ,21.1 ,,,,
2021-08-24 08:00:00,30.0 ,18.0 ,25.9 ,19.0 ,10.0 ,504.7 ,0.3 ,99.9 ,23.1 ,,,,
2021-08-24 09:00:00,27.8 ,9.4 ,18.2 ,8.3 ,9.0 ,508.3 ,0.1 ,93.5 ,25.2 ,,,,
2021-08-24 10:00:00,27.0 ,8.7 ,19.5 ,8.1 ,7.0 ,496.8 ,0.0 ,81.6 ,26.8 ,,,,
2021-08-24 11:00:00,30.0 ,11.8 ,20.8 ,13.7 ,5.0 ,484.3 ,0.0 ,81.4 ,27.8 ,,,,
2021-08-24 12:00:00,39.2 ,13.9 ,30.8 ,17.2 ,6.0 ,479.1 ,0.0 ,73.7 ,27.5 ,,,,
2021-08-24 13:00:00,66.4 ,14.5 ,48.0 ,16.8 ,8.0 ,474.8 ,0.0 ,70.9 ,29.2 ,,,,
2021-08-24 14:00:00,68.1 ,14.2 ,54.6 ,13.9 ,10.0 ,465.8 ,0.2 ,67.1 ,29.5 ,,,,
2021-08-24 15:00:00,73.5 ,15.5 ,53.7 ,16.1 ,10.0 ,487.3 ,0.5 ,68.7 ,29.0 ,,,,
2021-08-24 16:00:00,71.7 ,19.7 ,60.0 ,19.9 ,10.0 ,481.3 ,0.4 ,70.6 ,28.6 ,,,,
2021-08-24 17:00:00,75.9 ,21.9 ,61.5 ,24.8 ,12.0 ,496.0 ,0.2 ,75.4 ,28.0 ,,,,
2021-08-24 18:00:00,79.8 ,23.8 ,62.0 ,26.6 ,13.0 ,534.9 ,0.4 ,83.2 ,26.1 ,,,,
2021-08-24 19:00:00,90.3 ,31.5 ,67.4 ,34.4 ,15.0 ,624.9 ,1.0 ,91.7 ,23.7 ,,,,
2021-08-24 20:00:00,95.1 ,36.7 ,81.3 ,45.1 ,18.0 ,609.1 ,0.8 ,98.6 ,22.6 ,,,,
2021-08-24 21:00:00,93.9 ,39.2 ,102.9 ,58.2 ,22.0 ,719.3 ,1.7 ,99.9 ,21.7 ,,,,
2021-08-24 22:00:00,89.2 ,39.3 ,101.7 ,60.6 ,26.0 ,647.3 ,1.3 ,99.9 ,20.7 ,,,,
2021-08-24 23:00:00,82.9 ,39.1 ,97.3 ,51.8 ,28.0 ,609.0 ,0.6 ,99.9 ,20.9 ,,,,
2021-08-25 00:00:00,73.6 ,37.5 ,101.4 ,61.9 ,31.0 ,644.3 ,1.2 ,99.9 ,20.6 ,,,,
2021-08-25 01:00:00,60.3 ,36.3 ,89.3 ,56.8 ,31.0 ,729.4 ,1.8 ,99.9 ,20.2 ,,,,
2021-08-25 02:00:00,58.4 ,34.6 ,85.5 ,53.3 ,29.0 ,721.3 ,1.5 ,99.9 ,19.8 ,,,,
2021-08-25 03:00:00,59.3 ,31.6 ,73.6 ,46.2 ,30.0 ,706.3 ,1.1 ,99.9 ,19.4 ,,,,
2021-08-25 04:00:00,44.0 ,18.3 ,49.3 ,30.6 ,29.0 ,643.6 ,0.5 ,99.9 ,19.0 ,,,,
2021-08-25 05:00:00,30.9 ,9.5 ,31.8 ,20.2 ,14.0 ,611.8 ,0.6 ,99.9 ,18.1 ,,,,
2021-08-25 06:00:00,39.5 ,12.0 ,28.6 ,9.1 ,7.0 ,566.6 ,0.5 ,99.9 ,18.2 ,,,,
2021-08-25 07:00:00,43.5 ,5.7 ,31.6 ,5.3 ,6.0 ,516.6 ,0.5 ,98.3 ,20.4 ,,,,
2021-08-25 08:00:00,36.4 ,4.3 ,15.2 ,2.8 ,4.0 ,502.7 ,0.3 ,79.4 ,22.9 ,,,,
2021-08-25 09:00:00,28.1 ,2.7 ,18.4 ,2.0 ,4.0 ,485.7 ,0.1 ,66.9 ,24.9 ,,,,
2021-08-25 10:00:00,29.6 ,4.0 ,17.4 ,2.8 ,4.0 ,485.1 ,0.0 ,60.9 ,26.5 ,,,,
2021-08-25 11:00:00,23.3 ,4.6 ,14.4 ,5.5 ,4.0 ,483.2 ,0.0 ,57.1 ,27.6 ,,,,
2021-08-25 12:00:00,29.7 ,6.5 ,16.9 ,8.1 ,5.0 ,487.1 ,0.0 ,56.5 ,28.3 ,,,,
2021-08-25 13:00:00,38.8 ,10.2 ,22.9 ,11.3 ,7.0 ,484.2 ,0.0 ,56.3 ,28.9 ,,,,
2021-08-25 14:00:00,46.2 ,13.1 ,32.7 ,14.7 ,8.0 ,484.4 ,0.0 ,59.2 ,28.8 ,,,,
2021-08-25 15:00:00,47.4 ,16.8 ,33.9 ,17.9 ,11.0 ,482.8 ,0.3 ,69.9 ,26.7 ,,,,
2021-08-25 16:00:00,41.6 ,15.6 ,36.8 ,19.2 ,12.0 ,485.0 ,0.3 ,75.6 ,26.7 ,,,,
2021-08-25 17:00:00,36.0 ,11.7 ,25.4 ,12.4 ,13.0 ,511.3 ,0.3 ,69.4 ,27.3 ,,,,
2021-08-25 18:00:00,39.4 ,11.1 ,28.8 ,14.2 ,10.0 ,539.3 ,0.2 ,77.5 ,25.6 ,,,,
2021-08-25 19:00:00,45.8 ,13.7 ,42.1 ,25.8 ,8.0 ,573.9 ,0.5 ,90.0 ,23.7 ,,,,
2021-08-25 20:00:00,81.0 ,25.6 ,78.1 ,37.8 ,9.0 ,584.3 ,0.4 ,94.0 ,23.3 ,,,,
2021-08-25 21:00:00,78.0 ,24.8 ,66.0 ,39.6 ,17.0 ,613.9 ,0.7 ,96.6 ,22.4 ,,,,
2021-08-25 22:00:00,74.3 ,19.5 ,57.0 ,37.2 ,16.0 ,608.0 ,0.7 ,94.1 ,22.0 ,,,,
2021-08-25 23:00:00,118.7 ,35.2 ,119.8 ,44.9 ,18.0 ,589.7 ,0.5 ,95.6 ,21.7 ,,,,
2021-08-26 01:00:00,73.8 ,27.2 ,66.8 ,42.4 ,26.0 ,656.6 ,0.9 ,98.4 ,20.7 ,,,,
2021-08-26 02:00:00,60.6 ,22.5 ,54.2 ,34.7 ,23.0 ,658.7 ,0.9 ,99.8 ,19.9 ,,,,
2021-08-26 03:00:00,60.9 ,19.6 ,56.8 ,29.5 ,18.0 ,653.2 ,0.8 ,99.4 ,20.1 ,,,,
2021-08-26 04:00:00,48.8 ,21.8 ,47.2 ,31.9 ,18.0 ,638.2 ,0.6 ,99.1 ,19.9 ,,,,
2021-08-26 05:00:00,41.1 ,19.7 ,34.7 ,25.5 ,10.0 ,674.8 ,1.0 ,99.7 ,19.3 ,,,,
2021-08-26 06:00:00,59.3 ,17.1 ,52.8 ,23.1 ,14.0 ,637.8 ,0.9 ,98.9 ,20.6 ,,,,
2021-08-26 07:00:00,60.7 ,8.9 ,47.4 ,9.5 ,14.0 ,559.4 ,0.7 ,91.3 ,23.1 ,,,,
